2022-11-04,953174.0
2023-05-01,5181408.0
2023-05-17,1384062.0
2024-08-10,1597.0
2023-07-02,28784.0
2023-08-23,1101731.0
2023-09-05,1323736.0
2024-07-31,1999993.0
2022-11-14,2521503.0
2023-06-04,82871.0
2023-10-31,818009.0
2023-11-26,831244.0
2024-02-19,903614.0
2022-02-23,655871.0
2022-05-18,1834936.0
2022-10-05,75048.0
2022-10-08,172806.0
2023-05-21,28579.0
2023-10-15,30509.0
2023-12-14,2980945.0
2024-07-02,895828.0
2022-11-07,1707698.0
2023-07-28,2717190.0
2023-01-05,2292191.0
2023-02-06,729839.0
2023-09-15,2738186.0
2024-01-05,712188.0
2024-09-19,1369597.0
2024-10-04,425320.0
2024-11-08,4284156.0
2022-02-21,886091.0
2023-04-28,730546.0
2024-02-12,265101.0
2024-08-23,2815951.0
2024-11-11,1332126.0
2022-02-19,17591.0
2022-03-14,151843.0
2022-05-20,2663548.0
2023-07-13,3433222.0
2023-08-01,904920.0
2023-08-18,577637.0
2023-12-20,798355.0
2023-12-24,17318.0
2024-05-01,1003466.0
2024-05-13,3640628.0
2022-10-26,3353765.0
2023-02-02,245139.0
2023-03-17,2234465.0
2023-03-20,1580397.0
2024-10-15,291618.0
2024-11-13,2766191.0
2022-03-07,1301255.0
2022-10-21,531114.0
2023-12-18,532632.0
2024-01-31,780986.0
2024-04-19,181038.0
2024-06-03,1058203.0
2023-09-22,1417835.0
2024-09-09,765688.0
2024-10-28,394789.0
2023-08-25,2797968.0
2024-05-31,3705863.0
2024-06-10,1871422.0
2024-08-31,4515.0
2021-12-30,166030.0
2023-05-26,2776206.0
2023-12-27,35193.0
2022-06-07,2805646.0
2022-09-14,1343363.0
2022-12-27,13805.0
2023-12-08,508318.0
2024-09-05,963354.0
2024-10-29,1076172.0
2022-05-05,1067513.0
2023-05-10,1272935.0
2023-06-16,755945.0
2024-07-03,2363515.0
2022-07-03,81665.0
2022-07-08,3721723.0
2022-12-15,1446244.0
2022-12-24,378311.0
2023-02-24,1020098.0
2023-05-29,1251391.0
2024-10-17,2292743.0
2022-10-10,2736889.0
2023-05-12,1160611.0
2023-05-25,257900.0
2024-01-04,1365538.0
2024-01-22,769112.0
2024-02-07,634185.0
2024-05-16,90442.0
2022-03-08,1054330.0
2022-09-01,751155.0
2024-04-10,1121039.0
2021-12-13,1058655.0
2022-08-28,11703.0
2022-11-03,221356.0
2023-05-23,1457114.0
2024-01-24,340116.0
2024-07-01,5789649.0
2022-08-23,562969.0
2023-01-31,1594157.0
2024-01-15,680145.0
2024-10-31,698299.0
2022-02-08,709556.0
2022-02-14,260897.0
2022-02-27,698633.0
2022-07-04,981829.0
2024-04-29,608496.0
2021-12-03,1251640.0
2024-01-10,1721576.0
2024-05-20,659623.0
2024-07-15,2599938.0
2023-10-09,106238.0
2023-10-18,3025187.0
2023-11-28,383295.0
2022-09-02,1377087.0
2022-11-11,800986.0
2023-02-21,745609.0
2023-05-11,3611007.0
2024-08-02,3530555.0
2024-10-07,1338690.0
2023-02-09,1300010.0
2023-09-07,196423.0
2023-12-06,365590.0
2022-02-09,381130.0
2022-10-04,847209.0
2024-04-04,5667825.0
2024-03-18,2656427.0
2024-05-22,2020329.0
2022-07-21,1604556.0
2022-08-01,271707.0
2023-01-03,641868.0
2023-06-14,1266730.0
2022-01-25,734390.0
2022-06-09,745059.0
2023-05-08,29386.0
2023-07-03,2824560.0
2024-02-13,701829.0
2022-04-11,790713.0
2023-06-15,472243.0
2024-01-23,2081104.0
2024-05-17,1926908.0
2022-08-09,553711.0
2023-09-13,609827.0
2022-09-15,1666778.0
2023-12-22,1163162.0
2022-07-25,1579571.0
2023-01-13,2271682.0
2024-06-25,1015912.0
2022-01-07,1108655.0
2022-09-21,1885019.0
2023-03-27,1649078.0
2023-04-03,625195.0
2024-03-21,349918.0
2024-06-07,759302.0
2022-05-22,393685.0
2022-09-10,4536.0
2023-02-22,1551627.0
2023-06-02,790368.0
2023-08-24,4494065.0
2023-10-27,2431794.0
2024-05-24,351355.0
2023-03-09,1530921.0
2023-04-08,1563838.0
2024-11-01,4098043.0
2023-02-13,476636.0
2023-05-18,663687.0
2024-01-12,1264062.0
2022-06-15,792467.0
2023-03-21,865989.0
2024-08-21,1275524.0
2024-10-11,594016.0
2022-04-07,482936.0
2022-05-10,2537251.0
2022-08-26,862930.0
2022-12-07,139805.0
2023-01-06,456491.0
2023-07-11,2818319.0
2024-01-17,600862.0
2022-05-12,2288186.0
2022-07-09,5634.0
2022-11-09,3131838.0
2024-08-13,956955.0
2021-11-18,2363542.0
2023-04-15,2105.0
2024-05-14,343027.0
2022-03-13,1009369.0
2022-05-27,3368488.0
2023-08-31,4168203.0
2024-09-26,2006371.0
2022-01-22,287293.0
2022-05-30,1039004.0
2022-10-17,664528.0
2024-06-13,554782.0
2022-01-04,1957846.0
2022-05-16,884158.0
2022-10-27,809697.0
2023-08-22,1966273.0
2024-07-26,1077115.0
2024-09-23,2314098.0
2022-09-27,509958.0
2022-10-30,657036.0
2023-03-29,1090102.0
2023-12-30,50430.0
2023-04-13,24748.0
2023-08-05,2339.0
2023-08-13,115617.0
2024-06-28,1003641.0
2024-10-16,1365631.0
2022-01-17,407566.0
2022-07-19,1379938.0
2023-11-23,1120184.0
2023-12-28,4843438.0
2024-02-24,829161.0
2024-05-02,3844025.0
2022-03-24,169385.0
2022-08-16,543834.0
2023-05-24,1011565.0
2024-09-20,137735.0
2022-01-28,817244.0
2022-11-12,64895.0
2023-03-01,641696.0
2023-12-01,795588.0
2023-12-17,18766.0
2024-02-01,428775.0
2024-03-02,179287.0
2024-06-14,1160955.0
2022-06-08,138675.0
2022-07-28,912942.0
2022-12-13,934790.0
2023-09-02,75065.0
2024-04-12,762824.0
2024-07-29,589975.0
2022-01-20,1877728.0
2022-06-10,2039761.0
2022-10-03,1256358.0
2023-02-07,352689.0
2023-10-05,2467797.0
2024-01-03,139335.0
2022-08-29,993334.0
2023-10-02,1167007.0
2023-11-10,1189585.0
2024-02-20,710635.0
2024-03-13,816399.0
2021-12-24,286517.0
2023-12-04,341449.0
2024-04-17,924624.0
2024-07-20,56814.0
2021-12-07,752433.0
2022-03-29,2109976.0
2023-05-04,1606141.0
2024-03-11,1644303.0
2021-11-26,2043461.0
2022-04-22,1292282.0
2023-02-12,317987.0
2022-05-11,3197929.0
2023-01-04,1451578.0
2023-03-14,1480387.0
2023-08-04,1627274.0
2022-06-25,26035.0
2022-10-12,513366.0
2022-04-29,108372.0
2023-04-20,738530.0
2022-03-18,898186.0
2023-06-17,49545.0
2023-07-05,2153860.0
2023-07-06,983233.0
2023-08-30,1751592.0
2023-09-04,3616132.0
2024-06-20,340848.0
2023-07-08,506499.0
2023-10-03,2199398.0
2022-03-10,508859.0
2022-05-09,607549.0
2022-09-30,3659516.0
2024-01-16,1032822.0
2024-02-03,9646.0
2024-07-04,4092846.0
2024-07-22,2818418.0
2023-05-05,481975.0
2023-07-25,153510.0
2024-03-01,5253069.0
2024-03-26,3974081.0
2024-10-09,540930.0
2024-10-12,443719.0
2022-07-23,329394.0
2023-06-06,1405021.0
2023-11-03,3231887.0
2023-12-25,287544.0
2024-06-26,2448076.0
2024-08-28,1061136.0
2023-08-09,53809.0
2024-04-28,113741.0
2022-08-19,26377.0
2023-02-27,1172372.0
2023-04-30,3926.0
2023-08-21,1098878.0
2022-02-18,432870.0
2022-03-20,108207.0
2022-07-26,887797.0
2023-05-31,641875.0
2023-11-21,1563531.0
2023-12-16,438657.0
2024-02-26,827503.0
2022-04-14,337809.0
2022-09-23,842109.0
2023-07-24,2662217.0
2022-02-26,51162.0
2024-02-18,364666.0
2024-09-11,3607721.0
2024-11-10,421065.0
2023-11-09,1363597.0
2024-02-28,241692.0
2024-06-21,217082.0
2024-10-23,2338086.0
2021-12-23,492568.0
2022-11-16,157516.0
2023-01-24,1325747.0
2022-03-31,1257712.0
2022-04-08,387374.0
2023-10-23,1115641.0
2024-03-07,512619.0
2024-07-10,256769.0
2022-04-16,420812.0
2022-10-09,468145.0
2022-11-08,272004.0
2023-01-20,2145783.0
2023-06-29,1486547.0
2024-11-04,1211583.0
2022-03-17,1260552.0
2022-09-22,3015177.0
2023-01-27,5195268.0
2023-07-16,1759.0
2023-09-29,2345067.0
2024-03-17,3482.0
2024-07-09,868984.0
2024-10-03,572108.0
2024-10-05,2400.0
2022-04-13,297906.0
2022-12-16,1285273.0
2023-02-28,986832.0
2023-07-01,3488.0
2023-07-14,1242137.0
2023-08-26,290719.0
2023-09-25,891968.0
2022-01-05,1765726.0
2022-06-14,2114384.0
2024-05-04,138041.0
2024-07-12,126125.0
2022-08-04,491241.0
2023-03-13,171621.0
2023-11-30,870647.0
2024-02-02,5621283.0
2024-06-22,4873.0
2024-08-06,313875.0
2021-11-20,48562.0
2021-12-02,1431956.0
2022-07-18,219806.0
2023-11-07,103355.0
2022-01-14,360139.0
2022-05-31,821837.0
2022-10-25,1947822.0
2023-03-31,1922324.0
2023-11-01,1697003.0
2024-01-08,1039292.0
2024-04-22,4059887.0
2024-07-16,506380.0
2022-04-01,1096247.0
2023-10-21,116781.0
2024-04-16,1508007.0
2024-06-24,1110448.0
2022-08-17,244985.0
2022-12-01,146531.0
2023-03-08,1592759.0
2021-12-16,1125431.0
2022-01-19,870166.0
2023-04-19,369131.0
2023-09-24,4800.0
2024-10-30,654812.0
2022-07-20,348312.0
2023-03-10,1225247.0
2023-10-14,92742.0
2024-03-20,2263388.0
2022-03-21,2425228.0
2022-03-30,3360719.0
2023-10-11,882817.0
2024-02-21,103135.0
2022-03-03,311934.0
2022-05-08,407700.0
2022-11-17,2328014.0
2023-04-05,1866192.0
2024-07-19,1852027.0
2024-09-16,736293.0
2022-03-23,761497.0
2022-11-18,377923.0
2023-08-08,1482150.0
2023-08-29,327372.0
2023-10-01,324589.0
2022-04-04,122007.0
2022-05-04,504214.0
2023-02-03,388718.0
2023-03-07,1211454.0
2023-04-27,2203271.0
2023-12-21,411469.0
2023-12-23,56291.0
2022-05-13,1598354.0
2023-04-24,1280660.0
2024-10-14,492013.0
2022-04-20,395951.0
2022-08-22,205124.0
2023-07-17,905826.0
2023-07-21,502611.0
2023-11-13,1664258.0
2022-03-04,492711.0
2022-08-24,317512.0
2023-09-16,7261.0
2023-11-06,588230.0
2022-01-12,203950.0
2022-06-27,904842.0
2022-11-02,428412.0
2023-03-03,1147970.0
2024-06-18,2493704.0
2024-09-27,663707.0
2021-12-19,93837.0
2022-02-02,555606.0
2022-10-29,32595.0
2023-01-16,1351961.0
2023-01-30,229106.0
2023-10-20,808984.0
2022-05-17,1824915.0
2023-09-09,407355.0
2022-04-28,592261.0
2022-10-13,975674.0
2024-05-27,691173.0
2022-03-02,4567098.0
2022-04-26,1524757.0
2022-07-06,1228767.0
2023-01-09,766841.0
2023-02-23,810349.0
2023-08-12,6265.0
2024-04-11,2529787.0
2024-07-28,21208.0
2022-04-05,843483.0
2022-09-19,832856.0
2023-12-13,795266.0
2024-04-05,2410628.0
2021-12-31,770290.0
2023-02-20,1289183.0
2023-08-11,746296.0
2023-10-19,773915.0
2024-05-28,1939741.0
2022-02-17,1473225.0
2022-07-12,808790.0
2022-12-30,312404.0
2023-01-23,2283486.0
2021-11-22,863754.0
2022-10-16,5614.0
2022-11-25,2096236.0
2023-03-15,1380747.0
2023-06-27,386789.0
2023-08-07,1259882.0
2023-08-16,1866443.0
2023-11-02,4683253.0
2023-07-20,1158705.0
2022-06-04,9085.0
2022-06-20,1364260.0
2022-12-14,976942.0
2023-12-07,1104772.0
2024-08-20,2066066.0
2022-06-24,564968.0
2023-02-17,1364071.0
2023-12-19,610452.0
2024-03-22,1082044.0
2024-06-30,417878.0
2024-09-24,855421.0
2021-12-09,131491.0
2021-12-15,197761.0
2022-02-11,1479551.0
2023-06-28,1111182.0
2023-09-26,1302096.0
2023-12-05,4146877.0
2024-02-14,2514946.0
2024-08-11,5848.0
2024-08-26,3140488.0
2024-10-21,3749737.0
2022-01-21,794958.0
2023-01-10,641226.0
2023-03-28,1935699.0
2023-04-14,940787.0
2024-05-11,120403.0
2021-11-30,292810.0
2022-06-01,2631734.0
2023-04-16,114413.0
2023-09-28,1040915.0
2024-01-29,1055623.0
2024-05-03,128609.0
2023-01-17,1711251.0
2023-04-26,3231279.0
2023-10-17,1269434.0
2024-09-13,1840309.0
2021-12-06,454154.0
2022-06-13,1836224.0
2022-06-30,2697115.0
2023-03-16,2265900.0
2023-11-11,14335.0
2024-04-09,332602.0
2024-06-01,2003.0
2021-12-20,270866.0
2022-01-11,1028461.0
2022-08-30,580742.0
2022-09-08,2679908.0
2023-07-26,304591.0
2024-06-19,2765122.0
2024-09-17,662631.0
2023-03-22,779291.0
2024-06-17,1669353.0
2024-08-22,204179.0
2023-03-19,7720.0
2023-10-26,202790.0
2024-03-15,2769067.0
2022-02-24,2142194.0
2022-09-17,14934.0
2023-01-18,2963912.0
2024-04-03,774210.0
2023-07-27,486960.0
2023-08-02,637343.0
2022-09-16,1778828.0
2022-11-30,409798.0
2024-03-25,316206.0
2024-06-09,491875.0
2024-07-06,76936.0
2022-01-02,60664.0
2022-12-23,5241847.0
